# ra, dec, l, b
230.761714430529480,-41.000280721949736,331.388833192914149,13.346630672814305
170.622025915318460,-42.959985237583354,286.098488794234640,16.985498623785741
242.354744850837733,-34.968023134562962,342.547392215942750,12.261186230683670
238.262390942215404,-37.498120770102197,338.303555189970780,12.602521867323027
234.734648687564970,-19.993980493641853,348.111044543800062,27.828997898246957
244.097877374324952,-17.424432760374163,357.014821403411588,23.271778866392996
172.675457745546908,-36.319691027906934,285.248353982986259,23.764231655636877
231.111474345968844,-33.204119822636095,336.286585403227321,19.577563086569125
214.823285155818809,-36.364707162927374,322.063281359770087,23.221828683498671
234.702319305651145,-34.509138193874378,337.963713331531778,16.739520096564600
239.706227135406465,-43.386991006286152,335.251870850612988,7.420022515126500
217.407668702263607,-51.871242845288478,317.949234780505606,8.114340955189144
175.103698864052802,-48.786285391592976,291.057879617859328,12.441135727049305
250.345406077361218,-38.078009551837759,344.754618460990969,5.471026862662653
227.225937388991525,-58.609458399526503,320.031204090007691,-0.377920975499910
194.292092785032509,-50.601657866972204,303.862375242828989,12.259739091823807
263.815800059555670,-29.324072377662866,358.471207752712019,1.711436827334273
263.882686292224776,-45.532991682878531,344.803917726393934,-7.046954617841966
190.301887285169158,-66.469473250028926,301.909079014156646,-3.618042855354587
204.228819679389005,-33.640581392681348,313.672589136009435,28.280910064799777
242.948230663454069,-45.077579102461776,335.847382346556401,4.609093024292140
248.349478200736115,-39.935887824691179,342.325096638497428,5.388578053090090
213.489036207996207,-34.415081272134138,321.706104933098516,25.430440077632984
262.882621184410709,-50.229903699193315,340.425084331449455,-8.973047692024402
217.261445195624759,-46.535655269969809,319.896828327600417,13.095857437256964
244.943947957854874,-25.844297027041300,350.894107159279486,17.062919032958085
267.351320889309363,-45.915217133343667,345.725923472714726,-9.322040177555515
185.454011393551070,-49.666761833772966,298.021992587181217,12.922382888449089
251.391577835740350,-50.318085604043425,335.985471332926295,-3.111077376946747
212.597552392761685,-30.087658102246216,322.600593284544857,29.750913288479076
245.906629419250805,-40.567569672177306,340.575611731575520,6.308296389164469
248.324193524757845,-40.852183048188749,341.634798498729822,4.782603571405087
245.378290512705831,-19.806740976844672,355.931225931976201,20.794118441612330
204.546803408461159,-57.506161190390458,309.201410419977719,4.795411557541135
228.847463112298470,-36.444582844491997,332.728414494621461,17.963840453895649
250.977227694670574,-39.470722564684557,344.021910095809915,4.186809621074936
161.652234118639228,-64.102722173680093,289.812172437690890,-4.458083074511369
232.970737406761458,-54.361648224727752,324.988641323492516,1.490671682361111
250.730331448694017,-40.746133238774512,342.931207781197827,3.495399902087371
245.586618582107207,-37.739475498042822,342.441960504903648,8.461056047339522
224.537694772196744,-34.530166144838766,330.628398145846575,21.437662062039561
248.143760966904864,-46.064404031937208,337.716378849536284,1.336046981696263
202.293676541839972,-62.672235869935903,307.247516181799824,-0.117113707783155
247.348279921319545,-40.628606051059514,341.293065991746232,5.476059821567781
250.272885726980604,-38.670715740672200,344.268608197618391,5.124124536284476
244.795215792138748,-24.240450297345276,352.037378157886110,18.247697770839554
162.950038712789222,-57.872953455072732,287.550231566834896,1.380900829089068
248.469322097434571,-41.815127737056294,340.997969625905569,4.050485869131369
176.138504908379417,-71.747796489081779,297.688897837191973,-9.560178913699829
254.857085530721065,-28.862324346660102,354.340139883444522,8.386229242157146
256.918938863269659,-44.971589648877014,342.491415377476926,-2.685044606094620
173.164108286485941,-56.578597241041450,292.198560637912124,4.642472660319185
239.085791904733981,-23.602859027161337,348.644619807967047,22.434220190511997
245.377275458143828,-42.544656847212707,338.880684648694796,5.202883266284464
216.226962348365987,-45.189276823753239,319.722514546934462,14.613407304562143
251.930160904197436,-37.779549777119591,345.797937618905337,4.714951929378640
175.939836844284969,-42.694067745096334,289.899387418201627,18.458515702158014
188.409434098680066,-31.812288253449609,298.524600882707261,30.907089126113977
198.991196172760112,-48.789409832095892,307.088961172004645,13.884270454169986
178.662905795346973,-38.587656801290677,290.915786186002720,22.955480073801645
195.549625303936750,-37.698066413453468,305.282712790673031,25.124562613825546
169.376717915843443,-64.042954019757687,292.873436910290650,-3.021006604270624
248.456652679689682,-44.489184791922298,339.021839876347542,2.245581279767069
237.324255637638799,-46.633851195965796,331.855298067345018,6.007106187381556
248.485593204996178,-34.139622853991305,346.724580668608837,9.206014534694484
207.459878566498645,-52.574842134352515,311.861766799909219,9.281379949224601
241.886225004293067,-48.032424477733088,333.299771862684509,2.935126341616863
241.429054834061475,-31.168959209136872,344.680858087782781,15.539384825725808
239.483417515953590,-20.586315439739547,351.239208869194556,24.322133301234754
249.619870166114566,-39.900631333990397,343.007317004112963,4.689479580791955
250.430444319901540,-43.899936129660126,340.407265495947911,1.587933841544779
218.168693703721885,-46.168572527587173,320.635345994977399,13.194205938136564
229.437354280621520,-24.429077461709493,340.652990436928917,27.525197038261847
244.251491926542741,-38.566384031413953,341.100607912075134,8.623727111547783
241.097046216273441,-27.313198709658842,347.271044411761295,18.509001392521014
219.302406304709365,-38.694298022976355,324.594292597041772,19.687559246842145
257.479191581567250,-24.490256050383465,359.306350085256781,9.098226307362253
242.825698436595218,-31.326409404673491,345.451982838239473,14.592784689298080
231.021205021340506,-44.011412946909545,329.824216137801216,10.746140617204361
213.037812222756486,-62.127878404780567,312.212748006878485,-0.719322240245655
165.434078245086170,-60.326472542496411,289.751210771755439,-0.292728788021501
180.048945795304633,-56.402606805441593,295.848339196843995,5.762759727278897
244.106236930212219,-43.728126909524519,337.383165309323090,5.013227493594242
211.852690344467419,-71.636789147746455,308.901680413989993,-9.651072543735950
232.294894362079731,-40.106036772757356,332.896727837631090,13.414498180151572
219.752017572965741,-30.704390632683157,328.743089148554475,26.720598229142539
192.337853578484498,-54.722621298221064,302.627593024067494,8.147895786530194
181.475721422170295,-71.586159871303352,299.312362137684602,-9.035128989626038
197.321669634088835,-42.403502575525486,306.444773841231438,20.346472282898294
252.751216002457568,-37.995246745800806,346.047075564138765,4.078782926195683
247.934675803265009,-26.367183044892446,352.353397818670487,14.714299926857212
220.237778932314569,-39.642281707287857,324.860875182143729,18.520905629685785
237.269957375028184,-62.656627383073236,321.806859286525025,-6.489364100767578
252.244054543363092,-40.775928073025142,343.653457613291778,2.603614190492679
232.678294644198814,-21.626685979778873,345.259040151831186,27.865619052648018
218.283876518499596,-57.265263272342807,316.373768897645959,2.928323684518532
234.022844898517434,-55.444804611526791,324.853634933776732,0.257444688758075
244.852458846818450,-40.112172494672713,340.332943459619855,7.199879762837479
217.187240534845728,-31.746760613406163,326.024454607468726,26.724637687432605
252.483952945358283,-39.356434357261122,344.862771705180478,3.371871081961595
231.367992622335407,-26.002880272115220,341.141660478697645,25.215288168441742
249.378308706954243,-40.407454803364288,342.504742573778913,4.489495977119986
252.096762008338004,-43.426936271431785,341.552080376553192,0.982314540051729
249.822000852757952,-38.512078033702934,344.154674157986619,5.493575603815763
266.408934370538361,-47.323129395170241,344.161725435378173,-9.461781578169701
193.812551655829196,-43.654849324371568,303.662130167497821,19.211495492757663
249.107390047436922,-39.238396892111027,343.238156439269005,5.425508429271806
229.452000510494202,-38.781487856697936,331.802022748893364,15.749240252836437
152.162227127422511,-62.786953272743126,285.498373405180814,-5.563257987944255
227.901189867811780,-42.727825867285418,328.587983444168799,13.054222646895441
237.091503617693832,-14.311984886341262,354.486974279167043,30.343538930338163
213.132799192525368,-61.846575742499667,312.341760879702008,-0.465395301675422
244.874221945621827,-40.066235718479383,340.377546825330171,7.220598822947299
217.644071275678527,-44.980417605847869,320.761557075614974,14.431754338638335
256.337397393182584,-54.604857353214754,334.500993367714557,-8.135714662216639
259.705694886511708,-32.975405218797938,353.477339857728339,2.601369487616644
238.177081197204103,-43.640135335575337,334.233318947731732,7.944348918692225
239.337541907090696,-40.403382356810823,337.018243425011860,9.854765433947696
187.144813908181874,-56.313112693672004,299.745916898784117,6.417166843515691
249.345463347092107,-39.316102548190045,343.303702575851503,5.236453053387886
238.167007116898674,-45.092628186428733,333.293195186435753,6.830528664683635
187.333203085415050,-46.416546047264156,298.965787706824301,16.284905535216442
248.226195102685438,-41.465258786164213,341.132490113151050,4.421194114367021
250.907064518080006,-20.696791595290705,358.689301712292263,16.227007471696130
249.080225607279317,-41.450074020417873,341.576783414869851,3.959081216260296
250.204873123433487,-40.137140524266826,343.127295389367760,4.197195648894922
244.129196423951527,-63.599899602930805,323.507144310987599,-9.255921568844457
200.221778607252986,-49.903617685468333,307.784969691270987,12.690431461360351
201.335364225645776,-53.838610940990641,307.979530644347221,8.700533950023296
183.118731139538085,-49.007739996077937,296.381799233666754,13.367843845550002
245.633638849469861,-43.506563833979108,338.327828581190488,4.392402226507524
245.536538029440351,-43.508766347712445,338.276540226051395,4.440875998230412
244.223207738910958,-34.217459705049258,344.206371441035913,11.717464877571780
255.782154546995287,-25.653860051725911,357.436643996354007,9.658273449211475
245.752329900068190,-33.408502535448292,345.702220876173044,11.370327546251522
266.604159954208626,-30.521740809070824,358.735814159296467,-0.972583284955810
232.006232246152194,-24.894789710069322,342.402148401069496,25.730128762421483
246.169912280784729,-20.071568387949704,356.235445046104019,20.057476010441036
242.872609060397281,-37.276333720574691,341.224390820028134,10.306681658670833
242.355341402458805,-32.695031940770413,344.169058288857116,13.895674454915152
215.929414864000336,-47.324203700018153,318.731680239005414,12.696826100913318
175.938664224165422,-42.425922254697021,289.821200176963032,18.716218310444589
211.081377308286477,-57.893188036575580,312.518058474630038,3.615578484516060
210.516100399441058,-69.255916583354974,309.148960301488216,-7.241066556801855
244.829510097705310,-45.597074975391628,336.441118439125034,3.317700738820314
257.457887780630926,-37.472486245248838,348.751863610285227,1.465676485505695
251.958653750230610,-56.238145045037527,331.658692192106287,-7.185292355185107
271.591800259855745,-34.611024149083413,357.286358207213596,-6.654239055150497
229.396290891485393,-27.432706456098426,338.637162897457699,25.125273674683168
246.791877170931031,-47.549164042482914,336.001988114007645,0.985958778722561
274.341539756054146,-35.042656207952582,357.962241651800809,-8.852530174591456
239.118571661574890,-23.694859188507245,348.598785731201986,22.347216130351161
170.621123361731946,-42.959538509999064,286.097677892273964,16.985684107948121
249.151483931810674,-37.992839577400012,344.192844154502779,6.232098185024939
240.330012034760443,-45.040629889578163,334.497371938989374,5.879645884059631
243.915080583469546,-46.194099882693628,335.567195552222131,3.334159754621591
209.195173625597988,-71.947995884379509,308.005123970010231,-9.722836409361001
251.705848360572247,-52.807786490581989,334.209761655174646,-4.871511327786527
179.625862787452490,-40.718834594801130,292.217742488974750,21.049061504809419
174.062865743993029,-68.269776245314361,296.037252329182138,-6.410275360765850
247.857945689543811,-40.214820497284457,341.862908415194454,5.475554043174947
249.182896249723143,-39.118732221182455,343.366858053053932,5.461984117885724
237.645654536845683,-35.081917187748836,339.527738453506345,14.763654462202231
244.405781274288131,-15.037059496468602,359.212342075929598,24.595772839394090
249.363580148907744,-20.840537983040818,357.632351836829116,17.265795830284553
236.797890085835434,-39.399469879598122,336.156414691185375,11.876361827836680
193.701773308632056,-31.709148944160368,303.769267486037904,31.157123263664754
234.797321837430502,-63.701136226385401,320.275273206454244,-6.630740082244850
247.595265138105646,-29.144270998751132,350.002327249250868,13.103490361257267
242.364917361260240,-44.892498827672370,335.671334212865133,5.025860606886432
183.093981788064241,-56.408485235739761,297.516908727295572,6.052019645496342
224.159549591671123,-60.891396288840831,317.577053588942192,-1.630596350901029
209.585630187238138,-71.972591926926015,308.117279609928232,-9.777674689282312
173.713433070563383,-70.445927868944182,296.558959488314770,-8.527637603257983
251.294736141294749,-41.464010050173279,342.665123230597828,2.704444419224882
247.282791419839384,-41.209597061004686,340.834612336706584,5.113278912555303
210.268682666394540,-53.076564240969617,313.399374888388309,8.374066429065120
249.139630215272149,-24.432520548171546,354.607691332522393,15.142058982627832
210.622485436577421,-61.799287776414076,311.221108658753167,-0.076393267454027
241.736426532671516,-40.831812121011758,338.104104907266844,8.321969723333163
250.445103771380388,-39.969625813944738,343.375121900818385,4.169213146159001
254.858960390136900,-38.908099930346594,346.370968001474523,2.220541572656620
173.717839636752814,-43.805448239957293,288.610379442348517,16.926810678725904
248.596726885522742,-41.335187110817074,341.417198182558252,4.304665267480293
243.730048967877053,-45.301063575051536,336.093819339723723,4.067651970290027
244.441858842024516,-37.678124241155381,341.841830950549138,9.148259632239851
255.724320001387866,-38.460167856554811,347.139721663534033,1.962195298985353
239.814427354139269,-45.653384753955670,333.818336807645494,5.655291042590008
247.669443946795440,-20.305056143744533,357.009015008302015,18.831416292839570
250.011625683154875,-40.228722082193741,342.960543943931157,4.247485410752593
252.414632754768917,-25.239952726820469,355.891509563652164,12.326074053977687
247.839716839028540,-39.730762747938577,342.209650271271244,5.815320101378235
237.021961505452964,-62.305470228482491,321.937780800951145,-6.143665486365498
201.957250533635715,-52.566089167451842,308.531064635248867,9.909586789771675
242.538223302420846,-40.110363550286458,339.052300179515612,8.433890864340082
180.490662948134513,-36.712153814217459,292.000517545816024,25.107182780882027
252.443764640094315,-40.074996773061102,344.289683540124827,2.936149435703001
244.085734722343688,-41.878415054575164,338.668716814908464,6.349375100650339
217.764137922287460,-45.107333143871813,320.791772907467305,14.281928973048183
256.308660041190990,-28.233625667650330,355.621973994211771,7.745658964346118
251.721461886227274,-23.978017892716338,356.506459131319559,13.602986811040500
250.545378966660110,-48.931996630994284,336.675908574482605,-1.789779247838275
178.682805461673809,-40.057216882025521,291.306132524298562,21.530939067718723
240.132400135155422,-46.515828716888116,333.418547641714895,4.859075880768096
247.311458600892990,-48.955276214483561,335.226477950968331,-0.236925703889761
222.345985781104105,-48.078734372532139,322.456513042648169,10.271290713048961
214.801343355270546,-71.240903674352424,309.931589299619077,-9.571748374783425
260.114959706491277,-29.365153742844246,356.647571453643252,4.374532150738202
204.640362671659318,-48.238486568199932,310.984541151578526,13.895096671446108
240.017577666840907,-32.798819055899386,342.618918534747422,15.170479375131613
250.313521268839224,-36.961129434495554,345.584789686928161,6.223382826237835
250.054189581462310,-38.849641679289192,344.020653482043201,5.134416720652036
230.345714838134057,-19.887830245198426,344.601297947755427,30.595305773993712
251.847206371591540,-40.239970180917332,343.869713576975300,3.179498139418492
244.985572832051417,-37.926161818019906,341.970851243288394,8.668847937799530
197.055822110312334,-65.539743564365025,304.670143961838505,-2.724659962450644
228.717002941018194,-22.317642931912555,341.489647267745397,29.612183890836050
249.336458563184607,-39.216417571798807,343.373628488241138,5.308128373322464
247.964641736637276,-44.616855757651358,338.689428359421413,2.415612142468109
243.299199666187832,-49.884797144718142,332.721387871169043,0.945773489643182
192.995268272976460,-62.701588450061145,302.994196114031922,0.170095872614115
252.482728416373163,-31.463290154641580,350.991050359597523,8.388340576500713
187.317233192819913,-36.947877826324799,298.017527690548491,25.712240430436484
252.109450670136226,-20.730057172391827,359.378863695228517,15.318370086906933
160.906297375828160,-56.275079589494915,285.830434530084062,2.292999888923480
215.397842413196798,-61.624224253936333,313.428405591008925,-0.603526979923417
251.725522683684630,-23.859871065508525,356.604131010536378,13.673435672923965
174.919267349613222,-63.889343599660805,295.135402411594328,-2.109188082064651
249.571213460518408,-39.470697848963695,343.304569738728446,5.003353078492208
185.472722821874754,-42.827553788044021,297.183435908623267,19.714159056637985
216.182862706279877,-40.755253491732518,321.396332973605126,18.747677801709568
254.597954059450160,-58.733405401179866,330.576693274979618,-9.848212188288102
169.244513044526229,-44.106197022353363,285.559566743793539,15.556035010437965
246.774034880727100,-43.091362054711702,339.206932185619962,4.088077362096821
249.642119705693403,-39.687283872101020,343.178649893148872,4.818538012838282
243.281725281203791,-17.064658349673518,356.751175741687121,24.095615735296231
234.097528657850660,-27.366215911458045,342.295525863436183,22.628085325565301
249.628851985844449,-39.152421456420228,343.573071617197229,5.181576074953029
208.756548193941711,-42.573171057349434,315.232894905375019,18.774651035047523
263.920933125767817,-50.309197719360952,340.710707159127026,-9.579076547421192
247.984221304308534,-42.408050067667212,340.316706801899556,3.912010138094263
247.420781957841854,-24.826476133463284,353.243660072984994,16.075138105764815
249.009850654562143,-42.276630398945350,340.927763581374165,3.442870573896643
234.414528726545115,-33.246049812867760,338.587822827419018,17.878580460236190
247.654615169669995,-18.134135957632243,358.777151850113341,20.222920466412944
242.330915712882074,-19.469755489290531,354.140088535252971,23.158991316682691
248.883041934591972,-23.219810515465937,355.417928710291392,16.099602204279638
244.581650718891439,-33.639098745613197,344.840437027437986,11.911808736982248
195.120454459962986,-31.928529348651370,305.168320143307142,30.903946034792146
235.601038922784142,-57.158649942371660,324.537551655349375,-1.640870853040926
248.487706925589777,-24.336921206747387,354.286816133217371,15.657810067530635
251.788010093662592,-44.454993308791195,340.623434327208997,0.488264388254369
221.762795485927313,-28.765908807301955,331.497322397894152,27.616052995323077
174.553616522243914,-39.965846713183474,288.012083956338358,20.775027571050032
227.356242179252121,-63.643018121770567,317.546274888228197,-4.757555241300221
250.397095059623581,-35.531553007518752,346.716914901060420,7.108719697577742
239.810887836214363,-35.188677442546009,340.829103526926303,13.516933284604828
171.774315339276143,-42.945828448332740,286.922162710369719,17.288718923571576
210.588353008835213,-61.938506648031321,311.167853390374205,-0.206026504404059
246.813952675397132,-40.908915186192097,340.808933912203884,5.576668845654745
249.475459270351934,-40.255298394908543,342.668009948380018,4.535811328698144
220.606022939138938,-41.903859717762195,324.101167673636326,16.360525002995441
250.509428236761636,-38.142662384918061,344.790692595172004,5.331220736898930
234.916493631368553,-27.738867039354194,342.641666360828140,21.877463978850123
248.879220106902324,-39.744686457870785,342.742246714544308,5.216887642647658
250.062153530242796,-42.760592973974184,341.085249982145228,2.542296588681420
221.424374002530584,-56.016589344715058,318.461080124414536,3.371334763909679
249.905296891188385,-40.056145956377861,343.036267261643388,4.422665550151351
240.350637189976936,-50.813023207201475,330.703600029667030,1.521322436054043
188.414168252183345,-59.112687651432090,300.646886113159326,3.680149339369867
235.795507949138965,-37.918313194846000,336.483918572683081,13.520847135755664
259.827663748171801,-27.084402615922290,358.388469378927084,5.877707248745303
190.610949303816113,-36.985934329032219,300.936222390721014,25.850961313522131
255.167576083357091,-30.727562245705553,353.010601000555823,7.038657671187218
207.166621041714166,-59.495683154352747,310.145323624904165,2.572183921925027
221.819607061123975,-30.071264620430419,330.837575287436891,26.449403494244066
250.953100801439859,-39.063476049594662,344.319173307028279,4.466695944632252
245.569398563775678,-25.468151190677556,351.582334531371373,16.901400255160400
222.765040608357168,-70.290119793353398,312.754825988684047,-9.734314886903134
219.208949972469668,-60.616601594794048,315.510424943161183,-0.344880214913325
245.131590817808444,-38.583326262976477,341.580169322197094,8.125123732904852
252.878093464848263,-49.305981790681692,337.379411300364723,-3.195701105903918
188.231668592870960,-69.785841649405157,301.322499315702828,-6.971958405268451
251.568310518338876,-39.101287670771072,344.601503718531035,4.079119216286367
170.508931107958546,-50.135586633455453,288.591533186925005,10.230345171638463
246.335734031661872,-39.071938306722274,341.888035545986327,7.112416170266574
249.436463072095933,-39.108514016263051,343.506323340518350,5.322224168277518
235.200220582421650,-67.019951359092417,318.389186563736075,-9.379377684016159
235.767931233358411,-44.771092284155529,332.158240884034910,8.142617747895208
253.634772640400655,-25.813526487468806,356.121300955332515,11.105166725179854
238.845263207311689,-44.526099532622027,334.031005834422160,6.956902969746622
222.808256300127624,-63.254028518453083,315.939319067817905,-3.448619394686975
267.581768516842715,-42.815009290451009,348.530190709015926,-7.924996592023277
224.133375322222861,-47.879294269894103,323.629930661938317,9.901684848415091
258.202118339705407,-52.938663914056121,336.516922619020249,-8.053788966248414
250.916773795349314,-38.982427029448580,344.362300891965845,4.540971904645826
249.448249087520963,-39.064960399616247,343.545077263689336,5.344398846360167
226.442632591033004,-46.148685493037654,325.882212566767748,10.651216464855793
226.748684626813599,-43.690679785823122,327.340046841555875,12.663792161118945
240.462132905808289,-44.188441321927300,335.134455223278223,6.457473652575797
241.980922935710083,-45.129926223329647,335.309409771825983,5.035137999364362
229.758514422656219,-42.971148375444592,329.632657057801680,12.119441657602778
187.275899009656911,-69.845377573815568,300.996080756045160,-7.057619141090937
229.294897401310038,-33.969293114943127,334.503739124658466,19.818465620180643
235.415462038550402,-18.620913327525709,349.702063979360275,28.402584270820487
216.237748189579548,-46.573371044168162,319.210781312555355,13.321443200216951
245.120699071687540,-37.711672692853938,342.201106025518015,8.743662277697481
200.901079739806590,-42.531451496604220,309.227993337121006,19.946722828968255
233.279382496657917,-42.394648167399581,332.142070448479103,11.125033672243692
207.474141014327813,-32.955524814578787,316.849659470390691,28.331407306910695
258.917469229535413,-45.329422668625966,343.032789450072642,-4.035015620899252
234.978418330739316,-34.463700734641314,338.179323903246882,16.633685554160550
176.904912192142518,-35.374117239129738,288.528417313797718,25.706320125191890
241.803972765734471,-41.067287582867444,337.980762159658866,8.114246773249008
246.661776364293132,-36.072568582101994,344.261030809478314,8.994679629385272
274.739718681300815,-33.750356159213425,359.277926088888478,-8.558230997503934
246.930807636904831,-20.567304616556203,356.325804370238359,19.192806729003344
206.828265077445877,-43.380786201644440,313.582917211511415,18.332394739193504
221.044309312806320,-34.743069131367690,327.796621639470402,22.627601934615342
245.413821114649068,-18.328656062012179,357.157051487246804,21.732676184297855
237.921674132124906,-29.404311006383594,343.608855926102194,18.891472193981986
219.346100761849783,-66.841152633884462,313.091609879627924,-6.082590354641550
253.387679372262681,-39.266795990640823,345.376804479054726,2.888648194207942
249.621614858986618,-50.537697396345202,335.076797909409265,-2.406966231429621
202.659506896110884,-38.882269798136271,311.230108142557697,23.357026770307971
234.810497398762152,-61.132190892668689,321.823271286338695,-4.574937509459462
193.249201573639027,-72.290246854792471,303.052090713855932,-9.418860590369444
238.059127352177370,-27.904949743221049,344.767106908734149,19.925529216249998
193.645746458180412,-61.497426213933515,303.307223475226920,1.372031927470919
258.435140499931890,-37.890496389396745,348.870844119324715,0.594617297565206
249.971808930048383,-39.078077897411312,343.806012164016067,5.031573018400442
178.251536878718724,-50.004377048305720,293.400540931083924,11.782904059149136
245.632380776415999,-41.373072307527551,339.851414448276444,5.892154496503343
240.022487156510635,-45.623393909658951,333.948561557796040,5.582725966708791
245.051325218514449,-39.500685225136138,340.878279565424918,7.523526279043899
252.620580464674418,-37.953467948229701,346.013687634467090,4.184806540116051
210.287856408891486,-61.007288107799866,311.279935444616854,0.729492604997957
261.346396736384008,-42.454012820641658,346.401039260558662,-3.840865363669063
253.114176410249229,-40.723245249189333,344.114998772880767,2.129661009296025
208.783296675286692,-44.480682981256457,314.738881052551335,16.925898889280408
238.706859013771634,-27.601569619030592,345.434412833490285,19.762336367315338
246.347803485441176,-24.381799082333607,352.920809917588883,17.101640018017655
245.872938976670895,-63.813038295636275,323.902650302910160,-9.955890196879672
178.334896161544549,-68.131611697525656,297.543472365086927,-5.869768795884173
233.362237527907865,-61.273539745796874,321.174049257433467,-4.278824674776872
246.015494037919666,-43.324041072017657,338.653443032774817,4.322838588471878
237.607523246762042,-42.685508267986059,334.523777262643591,8.945021700993802
254.125872159215959,-44.689056374379106,341.502438636811746,-0.945474999621676
245.829445168485080,-18.734848961609391,357.099353748421493,21.169292235731916
253.037233298890783,-37.993983102837682,346.191426641964313,3.905372841496714
172.783658219845904,-60.000858640318718,293.046824440495016,1.320672678993100
156.287157774438271,-66.570427154491455,289.099683299138235,-7.711554005754694
255.310093737163498,-26.732252540639095,356.303310685812448,9.353416614433248
246.472876766898366,-51.078152674088223,333.323301903243362,-1.321119643767976
247.277644702709978,-22.780557806630970,354.771537910849020,17.511640301710976
172.082441075241803,-39.221514965861687,285.827283212494592,20.873996863989266
183.488771045026226,-43.704435097691430,295.795783775755353,18.647337097461154
242.732826304670539,-14.712892025137739,358.327196436809515,26.037731877965964
238.649907812642653,-30.963878080838303,343.007867628799147,17.309647883761407
210.447814726215569,-61.387571208241148,311.252362044041433,0.342460224864994
244.570320176967130,-24.525928344879024,351.670133950237073,18.205494762573149
273.418292933736382,-32.504689779051880,359.879916867650252,-7.002443667697821
230.842305830530847,-26.130430229582529,340.641532349237650,25.401942379649540
197.736864969052419,-57.980562501431983,305.524769738303064,4.792935472415797
247.297513036443661,-39.541389913183899,342.062000636634821,6.249665351370342
248.206551951353788,-39.741677509985507,342.394096574805076,5.600814817205006
249.318425798854804,-54.131525910724420,332.271804170718667,-4.668129243408282
205.419597227156771,-41.560005706116648,312.925325353227834,20.334790443952134
243.068487273390303,-45.232615010243997,335.802735339262881,4.438075953095221
250.722491689966887,-39.565124686730151,343.821463936374698,4.273802772081567
217.963370689144739,-59.463058919150136,315.382330952784173,0.959360779841949
249.458475876016678,-39.472929716498143,343.244753191435564,5.066820465416550
227.518293122313338,-58.974300588550044,319.978029768671945,-0.769365919663902
213.424787472125701,-51.560146983794539,315.715403432918549,9.258227962314363
252.329939925944643,-34.017191668763488,348.914297491173784,6.871001934137981
192.814403122946203,-50.266893113837924,302.902394698169303,12.604846549513663
208.152860602324239,-72.298597714990464,307.602776109022102,-9.983873153234782
243.348698439530750,-44.393557609731836,336.526369811972415,4.910689506069633
249.824980836700718,-34.878279109321461,346.905200862897971,7.890028300698765
198.900178108989024,-34.123563514982393,308.619937722232009,28.481181413349866
206.568246558442326,-46.366540818205983,312.700679603610922,15.462506418518272
211.599479866436894,-51.619066139238555,314.602004760129205,9.546139951458590
204.466742745131938,-42.514578868932354,311.986185366304767,19.539440194857871
250.098843340383667,-39.868318847113251,343.275972792953269,4.435695275497160
262.323550833955267,-51.827153449099690,338.866130747937007,-9.527378297247557
250.749607617385237,-39.236041807521865,344.084713361348122,4.473395868623685
245.708873822652947,-41.050309638143467,340.123346048338419,6.077476405240152
234.954796885866841,-19.714216832337431,348.497293840247949,27.896376621288031
238.014504686833021,-26.523826252811517,345.728921284715284,20.972880233859787
219.165659375303193,-33.775219953422550,326.748706303740676,24.184094108649422
147.374758831233493,-66.146567059326543,285.932960581238262,-9.479949759724580
249.540365266646205,-39.798409862195356,343.043150398257751,4.803056246116042
258.742527556473362,-35.499061658591273,350.956031108984689,1.791999702595237
160.697087837742458,-63.250597605692064,289.036585140771194,-3.903892323504659
246.246216538421493,-19.399699700571919,356.830115089841968,20.438647513792702
174.260504452121097,-44.681364252196246,289.271702787951028,16.208085589693070
233.567614988066396,-35.273404370433283,336.706716915548611,16.706289625478956
255.799431743750063,-44.729621970239648,342.204822636744723,-1.906296713061257
195.072571247657208,-48.603201931532176,304.441578998331863,14.242598002065305
220.839792717877145,-41.024149221604780,324.664866687887582,17.076849885164631
250.815827681009523,-39.369628251576607,344.016993422294377,4.347252403067926
252.103801396797280,-31.397132635116247,350.836228911267540,8.680704767686297
256.780817002000560,-43.124163122758169,343.911553867858686,-1.498114599523036
210.619098607657406,-61.816867396426666,311.214795972673244,-0.092878206341834
210.596281185619546,-61.857896859538236,311.193299288342644,-0.129447158137224
218.710115536626574,-46.163775554508305,320.991075916357943,13.050660193424495
242.465015115276429,-41.634025073246647,337.958325710547513,7.361295951338428
175.300479443874593,-37.791611070472094,287.918689334285943,23.023963940375925
246.256348458345741,-38.671704006657421,342.135600487473994,7.434443416479591
250.947650005023348,-39.305797746558646,344.132255324409300,4.311763760754817
248.789386957473738,-40.720187802686389,341.971103144514927,4.611897283344718
265.778676976202121,-42.272428193263195,348.321624396458446,-6.505050992993839
254.571062090391735,-39.332880841059570,345.898760188562449,2.132973423402274
248.827828187419527,-42.239952394309285,340.864124131945459,3.567206941833582
243.465568157422553,-40.293213695089037,339.442616925386858,7.812770681157593
247.150393813330538,-37.316573829740982,343.616513572202336,7.856891327344586
230.593774476312944,-23.796456984330856,342.031270763673547,27.389103865643683
247.709656673964503,-39.416661553892048,342.372249362926141,6.102646236841309
165.096225340024887,-56.551859183416383,288.032625131123098,3.072969787879935
247.874541466269051,-33.073192731811830,347.182319542547361,10.298144658888171
192.919678183735755,-69.701190700272932,302.952952958419701,-6.829450533936442
